"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"M4M53NGG","journalArticle","2013","Ma, P.; Wang, H.; Shang, J.","Contract design for two-stage supply chain coordination: Integrating manufacturer-quality and retailer-marketing efforts","International Journal of Production Economics","","","10.1016/j.ijpe.2013.09.004","","","2013","2021-01-04 08:00:14","2021-01-04 13:23:53","","745-755","","2","146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSZB6A3C","journalArticle","2004","Mishra, B.K.; Prasad, A.","Centralized Pricing Versus Delegating Pricing to the Salesforce Under Information Asymmetry","Marketing Science","","","10.1287/mksc.1030.0026","","","2004","2021-01-04 08:00:14","2021-01-04 08:00:14","","21-27+171","","1","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGABGCDK","journalArticle","1979","Myerson, R.","Incentive compatibility and the bargaining problem","Econometrica","","","","","","1979","2021-01-04 08:00:14","2021-01-04 08:00:14","","61-73","","1","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLXHXGDL","journalArticle","2019","Ohsman, S.","","","","","","","","2019","2021-01-04 08:00:14","2021-01-04 08:00:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C72EDFJK","journalArticle","2011","Özer, O.; Zheng, Y.; Chen, K.-Y.","Trust in forecast information sharing","Management Science","","","10.1287/mnsc.1110.1334","","","2011","2021-01-04 08:00:14","2021-01-04 08:00:14","","1111-1137","","6","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUK49YA3","journalArticle","2018","Perez, S.","Google will lose $50 million or more in 2018 from Fortnite bypassing the Play Store","","","","","","","2018","2021-01-04 08:00:14","2021-01-04 08:00:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NG8JAJE3","journalArticle","2003","Rao, U.S.","Properties of the Periodic Review (R, T) Inventory Control Policy for Stationary, Stochastic Demand","Manufacturing and Service Operations Management","","","10.1287/msom.5.1.37.12761","","","2003","2021-01-04 08:00:14","2021-01-04 08:00:14","","37-53","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3VPE3QU","journalArticle","2010","Ren, Z.J.; Cohen, M.A.; Ho, T.H.; Terwiesch, C.","Information sharing in a long-term supply chain relationship: The role of customer review strategy","Operations Research","","","10.1287/opre.1090.0750","","","2010","2021-01-04 08:00:14","2021-01-04 08:00:14","","81-93","","1","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FM4F9LXH","journalArticle","2004","Savaskan, R.C.; Bhattacharya, S.; Van Wassenhove, L.N.","Closed-Loop Supply Chain Models with Product Remanufacturing","Management Science","","","10.1287/mnsc.1030.0186","","","2004","2021-01-04 08:00:15","2021-01-04 08:00:15","","239-252","","2","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9575LNM5","journalArticle","2012","Shamir, N.","Strategic information sharing between competing retailers in a supply chain with endogenous wholesale price","International Journal of Production Economics","","","10.1016/j.ijpe.2011.12.023","","","2012","2021-01-04 08:00:15","2021-01-04 08:00:15","","352-365","","2","136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SD5LUZ8D","journalArticle","2016","Shamir, N.; Shin, H.","Public forecast information sharing in a market with competing supply chains","Management Science","","","10.1287/mnsc.2015.2261","","","2016","2021-01-04 08:00:15","2021-01-04 08:00:15","","2994-3022","","10","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NKGC6RW","bookSection","2013","Waelbroeck, P.","Digital music","Handbook on the Digital Creative Economy","","","","","","2013","2021-01-04 08:00:15","2021-01-04 08:00:15","","389-398","","","","","","","","","","","","","","","","","","","","DOI: 10.4337/9781781004876.00047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMW2RHTU","journalArticle","2018","Wang, J.-C.; Yang, L.; Wang, Y.-Y.; Wang, Z.","Optimal pricing contracts and level of information asymmetry in a supply chain","International Transactions in Operational Research","","","10.1111/itor.12237","","","2018","2021-01-04 08:00:15","2021-01-04 08:00:15","","1583-1610","","5","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGMSD34U","journalArticle","2012","Wang, Y.-Y.; Lau, H.-S.; Hua, Z.-S.","Three revenue-sharing variants: Their significant performance differences under system-parameter uncertainties","Journal of the Operational Research Society","","","10.1057/jors.2011.131","","","2012","2021-01-04 08:00:15","2021-01-04 08:00:15","","1752-1764","","12","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBCNKI4A","journalArticle","2017","Wang, Y.-Y.; Tao, F.; Wang, J.-C.","Designing optimal and practical volume discounting contracts for the dominant retailer with information asymmetry","International Transactions in Operational Research","","","10.1111/itor.12200","","","2017","2021-01-04 08:00:15","2021-01-04 08:00:15","","1405-1433","","6","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6UZ4Z7MH","journalArticle","2004","Choi, Tsan-Ming; Li, Duan; Yan, Houmin","Optimal returns policy for supply chain with e-marketplace","International Journal of Production Economics","","09255273","10.1016/S0925-5273(03)00188-9","https://linkinghub.elsevier.com/retrieve/pii/S0925527303001889","","2004-03","2021-01-04 08:03:08","2021-01-04 08:46:41","2021-01-04 08:03:08","205-227","","2","88","","International Journal of Production Economics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJNHD7UM","journalArticle","2020","Guo, Xiaolong; Cheng, Lihong; Liu, Jie","Green supply chain contracts with eco-labels issued by the sales platform: profitability and environmental implications","International Journal of Production Research","","0020-7543, 1366-588X","10.1080/00207543.2019.1658911","https://www.tandfonline.com/doi/full/10.1080/00207543.2019.1658911","","2020-03-03","2021-01-04 08:26:18","2021-01-04 08:46:39","2021-01-04 08:26:18","1485-1504","","5","58","","International Journal of Production Research","Green supply chain contracts with eco-labels issued by the sales platform","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF3KEDH3","journalArticle","2006","Gopal, R; Pathak, B; Tripathi, A; Yin, F","From Fatwallet to eBay: An investigation of online deal-forums and sales promotions","Journal of Retailing","","00224359","10.1016/j.jretai.2006.02.002","https://linkinghub.elsevier.com/retrieve/pii/S0022435906000212","","2006","2021-01-04 08:29:12","2021-01-04 13:23:15","2021-01-04 08:29:12","155-164","","2","82","","Journal of Retailing","From Fatwallet to eBay","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9AIHI3HV","journalArticle","2020","De Giovanni, Pietro","Blockchain and smart contracts in supply chain management: A game theoretic model","International Journal of Production Economics","","09255273","10.1016/j.ijpe.2020.107855","https://linkinghub.elsevier.com/retrieve/pii/S0925527320302188","","2020-10","2021-01-04 08:35:12","2021-01-04 08:35:12","2021-01-04 08:35:12","107855","","","228","","International Journal of Production Economics","Blockchain and smart contracts in supply chain management","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCJTKPEL","journalArticle","2017","de Matta, Renato; Lowe, Timothy J.; Zhang, Dengfeng","Competition in the multi-sided platform market channel","International Journal of Production Economics","","09255273","10.1016/j.ijpe.2017.03.022","https://linkinghub.elsevier.com/retrieve/pii/S0925527317301184","","2017-07","2021-01-04 08:37:46","2021-01-04 08:37:46","2021-01-04 08:37:46","40-51","","","189","","International Journal of Production Economics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUSMFCBX","journalArticle","2020","Li, Xiang","Reducing channel costs by investing in smart supply chain technologies","Transportation Research Part E: Logistics and Transportation Review","","13665545","10.1016/j.tre.2020.101927","https://linkinghub.elsevier.com/retrieve/pii/S136655451931751X","","2020-05","2021-01-04 08:39:39","2021-01-04 08:39:39","2021-01-04 08:39:39","101927","","","137","","Transportation Research Part E: Logistics and Transportation Review","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZUSAWUEP","journalArticle","2020","Liu, Weihua; Yan, Xiaoyu; Li, Xiang; Wei, Wanying","The impacts of market size and data-driven marketing on the sales mode selection in an Internet platform based supply chain","Transportation Research Part E: Logistics and Transportation Review","","13665545","10.1016/j.tre.2020.101914","https://linkinghub.elsevier.com/retrieve/pii/S1366554519312992","","2020-04","2021-01-04 08:40:20","2021-01-04 13:23:49","2021-01-04 08:40:20","101914","","","136","","Transportation Research Part E: Logistics and Transportation Review","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
